Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare at Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
laken-moonlight,Laken - Moonlight,<p>Zacht wit lakentje die geschikt is voor de wieg. Het laken heeft een leuke opdruk van maantjes passend bij het Moonlight thema. De opdruk is blauw en het laken zelf is wit. Hij is gemaakt van 100% katoen en meet 75x100 cm.</p>,Jollein,sheets_moonlight,"Lakens, Moonlight, Season 2021/2022, Sheets, type-GDP-sheets_moonlight",TRUE,Color,Multicolor,Size,120x150 cm,,,008-524-66032,0,,0,deny,manual,15.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/008-524-66032_1_20231030T.jpg?v=1752132776,1,FALSE,,,,,,,,,,,,,,,,,,,
billendoekjes-box-siliconen,Billendoekjes Box - Siliconen,"<p>Billendoekjes en toetendoekjes berg je nu gemakkelijk op in deze handige siliconen billendoekjes box. De box is geschikt voor alle formaten billen- en toeten doekjes en heeft een handige opening in het midden om de doekjes 1 voor 1 uit de verpakking te halen. De doekje stop je gemakkelijk terug in de box door de opening om het uitdrogen van de doekjes tegen te gaan. Aan de billendoekjes box van siliconen zit een handig opbergbakje voor luiers. Zo heb je alles in 1 keer bij de hand om het verschonen van jouw kleintje zo snel en makkelijk mogelijk te maken. Want we weten allemaal dat zodra een baby begint met rollen, het verschonen een flinke uitdaging kan zijn!</p><p>De billendoekjes box is verkrijgbaar in 6 vrolijke kleuren.</p><h3>Mix &amp; Match</h3><p>Gebruik bij het verschonen thuis een aankleedkussen om je meubels tegen ongelukjes te beschermen. Het Jollein aankleedkussen shop je in de webshop!</p><h3>Over het thema</h3><p>De siliconen items van Jollein zijn trendy, praktisch en stijlvol. De producten zijn stuk voor stuk leuke cadeautjes om te geven en te krijgen. De producten zijn gemakkelijk te gebruiken, kunnen in de vaatwasser, oven en vriezer en maakt het ouders zo gemakkelijk mogelijk om te oefenen met eten en gaan stijlvol aan tafel! De collectie is verkrijgbaar in nougat, storm grey, jeans blue, pale pink, ash green en caramel.</p>",Jollein,wet_wipes_boxes_silicone,"Baby Wipe Boxes, Billendoekjes Boxen, Silicone, SS 2022, type-GDP-wet_wipes_boxes_silicone",TRUE,Color,Pale Pink,Size,One Size,,,711-001-00090,0,,0,deny,manual,15.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/711-001-00090_1_20231030T.jpg?v=1752132842,1,FALSE,,,,,,,,,,,,,,,,,,,
billendoekjes-box-siliconen,Billendoekjes Box - Siliconen,"<p>Billendoekjes en toetendoekjes berg je nu gemakkelijk op in deze handige siliconen billendoekjes box. De box is geschikt voor alle formaten billen- en toeten doekjes en heeft een handige opening in het midden om de doekjes 1 voor 1 uit de verpakking te halen. De doekje stop je gemakkelijk terug in de box door de opening om het uitdrogen van de doekjes tegen te gaan. Aan de billendoekjes box van siliconen zit een handig opbergbakje voor luiers. Zo heb je alles in 1 keer bij de hand om het verschonen van jouw kleintje zo snel en makkelijk mogelijk te maken. Want we weten allemaal dat zodra een baby begint met rollen, het verschonen een flinke uitdaging kan zijn!</p><p>De billendoekjes box is verkrijgbaar in 6 vrolijke kleuren.</p><h3>Mix &amp; Match</h3><p>Gebruik bij het verschonen thuis een aankleedkussen om je meubels tegen ongelukjes te beschermen. Het Jollein aankleedkussen shop je in de webshop!</p><h3>Over het thema</h3><p>De siliconen items van Jollein zijn trendy, praktisch en stijlvol. De producten zijn stuk voor stuk leuke cadeautjes om te geven en te krijgen. De producten zijn gemakkelijk te gebruiken, kunnen in de vaatwasser, oven en vriezer en maakt het ouders zo gemakkelijk mogelijk om te oefenen met eten en gaan stijlvol aan tafel! De collectie is verkrijgbaar in nougat, storm grey, jeans blue, pale pink, ash green en caramel.</p>",Jollein,wet_wipes_boxes_silicone,"Baby Wipe Boxes, Billendoekjes Boxen, Silicone, SS 2022, type-GDP-wet_wipes_boxes_silicone",TRUE,Color,Storm Grey,Size,One Size,,,711-001-00094,0,,0,deny,manual,15.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/711-001-00094_1_20231030T.jpg?v=1752132842,2,FALSE,,,,,,,,,,,,,,,,,,,
siliconen-snack-cup,Siliconen Snack Cup,"<p>Lekker snacken met deze leuke snackcup! Een snackcup is een handig bakje waar je lekkere snackjes in kan stoppen voor jouw kindje. Handig voor thuis of om mee te nemen als je samen op pad gaat.</p><p>Deze snackcup is gemaakt van siliconen, hierdoor is hij soepel, vaatwasser- oven- en vriezerbestendig. Je kunt dus gemakkelijk snackjes bewaren in de vriezer, opwarmen in de magnetron of oven en hem na gebruik hygiënisch reinigen in de vaatwasser. Het snackcupje heeft een oortje waardoor jouw kleintje hem gemakkelijk zelf vast kan houden. Want dat willen kleintjes: alles zelf doen!</p><p>Bewaar in dit leuke bakje gemakkelijk fruit, koekjes, rijstwafeltjes, rozijntjes of gebruik hem als bakje voor het avondeten. De deksel kun je eraf gemakkelijk af draaien en in het midden van de deksel zit een spiraal opening zodat jouw mini lekker een snackje kan grabbelen uit het bakje.</p><p>De siliconen snackcup is verkrijgbaar is 6 vrolijke kleurtjes!</p><h3>Mix &amp; Match</h3><p>Als je druk aan het oefenen bent met zelfstandig eten en drinken dan kunnen wij je helpen met ons complete assortiment aan silliconen items om dit zo gemakkelijk mogelijk te maken.</p><p>Geen fan van geknoei? Zelfs met een snackcup kan jouw dreumes er een knoeifeestje van maken, daarom is een slab wel zo handig. Bekijk ons ruime assortiment in de webshop!</p><h3>Over het thema</h3><p>De siliconen items van Jollein zijn trendy, praktisch en stijlvol. De producten zijn stuk voor stuk leuke cadeautjes om te geven en te krijgen. De producten zijn gemakkelijk te gebruiken, kunnen in de vaatwasser, oven en vriezer en maakt het ouders zo gemakkelijk mogelijk om te oefenen met eten en gaan stijlvol aan tafel! De collectie is verkrijgbaar in nougat, storm grey, jeans blue, pale pink, ash green en caramel.</p>",Jollein,snack_cups_silicone,"Cutlery & Tableware, Silicone, Snack Cups, SS 2022, type-GDP-snack_cups_silicone",TRUE,Color,Storm Grey,Size,One Size,,,708-007-00094,0,,0,deny,manual,11.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/708-007-00094_1_20231030T.jpg?v=1752132819,1,FALSE,,,,,,,,,,,,,,,,,,,
siliconen-snack-cup,Siliconen Snack Cup,"<p>Lekker snacken met deze leuke snackcup! Een snackcup is een handig bakje waar je lekkere snackjes in kan stoppen voor jouw kindje. Handig voor thuis of om mee te nemen als je samen op pad gaat.</p><p>Deze snackcup is gemaakt van siliconen, hierdoor is hij soepel, vaatwasser- oven- en vriezerbestendig. Je kunt dus gemakkelijk snackjes bewaren in de vriezer, opwarmen in de magnetron of oven en hem na gebruik hygiënisch reinigen in de vaatwasser. Het snackcupje heeft een oortje waardoor jouw kleintje hem gemakkelijk zelf vast kan houden. Want dat willen kleintjes: alles zelf doen!</p><p>Bewaar in dit leuke bakje gemakkelijk fruit, koekjes, rijstwafeltjes, rozijntjes of gebruik hem als bakje voor het avondeten. De deksel kun je eraf gemakkelijk af draaien en in het midden van de deksel zit een spiraal opening zodat jouw mini lekker een snackje kan grabbelen uit het bakje.</p><p>De siliconen snackcup is verkrijgbaar is 6 vrolijke kleurtjes!</p><h3>Mix &amp; Match</h3><p>Als je druk aan het oefenen bent met zelfstandig eten en drinken dan kunnen wij je helpen met ons complete assortiment aan silliconen items om dit zo gemakkelijk mogelijk te maken.</p><p>Geen fan van geknoei? Zelfs met een snackcup kan jouw dreumes er een knoeifeestje van maken, daarom is een slab wel zo handig. Bekijk ons ruime assortiment in de webshop!</p><h3>Over het thema</h3><p>De siliconen items van Jollein zijn trendy, praktisch en stijlvol. De producten zijn stuk voor stuk leuke cadeautjes om te geven en te krijgen. De producten zijn gemakkelijk te gebruiken, kunnen in de vaatwasser, oven en vriezer en maakt het ouders zo gemakkelijk mogelijk om te oefenen met eten en gaan stijlvol aan tafel! De collectie is verkrijgbaar in nougat, storm grey, jeans blue, pale pink, ash green en caramel.</p>",Jollein,snack_cups_silicone,"Cutlery & Tableware, Silicone, Snack Cups, SS 2022, type-GDP-snack_cups_silicone",TRUE,Color,Jeans Blue,Size,One Size,,,708-007-66035,0,,0,deny,manual,11.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/708-007-66035_1_20231030T.jpg?v=1752132820,2,FALSE,,,,,,,,,,,,,,,,,,,
drinkbeker-met-rietje-siliconen,Drinkbeker Met Rietje - Siliconen,"<p>Vanaf een maand of 6 mogen kleintjes ook wat anders drinken dan alleen melk. Deze drinkbeker is perfect voor kleintjes die beginnen met zelfstandig drinken, maar ook nog fijn voor je dreumes of peuter.</p><p>Deze leuke beker heeft een handig oor om hem aan vast te houden, een deksel die je er gemakkelijk op en af draait na gebruik en een rietje om knoeien tegen te gaan.</p><p>De beker mag in de vaatwasser, perfect dus, want dat scheelt weer tijd. De drinkbeker is ook handig voor onderweg, zo heb jij altijd wat te drinken mee voor jouw mini. Ook is de siliconen drinkbeker oven- en vriezer bestendig. De drinkbeker shop je in zes leuke kleurtjes. Welke kleur kies jij?</p><h3>Mix &amp; Match</h3><p>Als je druk aan het oefenen bent met zelfstandig eten en drinken dan kunnen wij je helpen met ons complete assortiment aan silliconen items om dit zo gemakkelijk mogelijk te maken.</p><p>Geen fan van geknoei? Zelfs met een drinkbeker kan jouw dreumes er een knoeifeestje van maken, daarom is een slab wel zo handig. Bekijk ons ruime assortiment in de webshop!</p><h3>Over het thema</h3><p>De siliconen items van Jollein zijn trendy, praktisch en stijlvol. De producten zijn stuk voor stuk leuke cadeautjes om te geven en te krijgen. De producten zijn gemakkelijk te gebruiken, kunnen in de vaatwasser, oven en vriezer en maakt het ouders zo gemakkelijk mogelijk om te oefenen met eten en gaan stijlvol aan tafel! De collectie is verkrijgbaar in nougat, storm grey, jeans blue, pale pink, ash green en caramel.</p>",Jollein,drinking_cups_with_straw,"Cutlery & Tableware, Drinkbekers met rietje, Silicone, SS 2022, type-GDP-drinking_cups_with_straw",TRUE,Color,Caramel,Size,One Size,,,703-007-00092,0,,0,deny,manual,14.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/703-007-00092_1_20231030T.jpg?v=1752132868,1,FALSE,,,,,,,,,,,,,,,,,,,
drinkbeker-met-rietje-siliconen,Drinkbeker Met Rietje - Siliconen,"<p>Vanaf een maand of 6 mogen kleintjes ook wat anders drinken dan alleen melk. Deze drinkbeker is perfect voor kleintjes die beginnen met zelfstandig drinken, maar ook nog fijn voor je dreumes of peuter.</p><p>Deze leuke beker heeft een handig oor om hem aan vast te houden, een deksel die je er gemakkelijk op en af draait na gebruik en een rietje om knoeien tegen te gaan.</p><p>De beker mag in de vaatwasser, perfect dus, want dat scheelt weer tijd. De drinkbeker is ook handig voor onderweg, zo heb jij altijd wat te drinken mee voor jouw mini. Ook is de siliconen drinkbeker oven- en vriezer bestendig. De drinkbeker shop je in zes leuke kleurtjes. Welke kleur kies jij?</p><h3>Mix &amp; Match</h3><p>Als je druk aan het oefenen bent met zelfstandig eten en drinken dan kunnen wij je helpen met ons complete assortiment aan silliconen items om dit zo gemakkelijk mogelijk te maken.</p><p>Geen fan van geknoei? Zelfs met een drinkbeker kan jouw dreumes er een knoeifeestje van maken, daarom is een slab wel zo handig. Bekijk ons ruime assortiment in de webshop!</p><h3>Over het thema</h3><p>De siliconen items van Jollein zijn trendy, praktisch en stijlvol. De producten zijn stuk voor stuk leuke cadeautjes om te geven en te krijgen. De producten zijn gemakkelijk te gebruiken, kunnen in de vaatwasser, oven en vriezer en maakt het ouders zo gemakkelijk mogelijk om te oefenen met eten en gaan stijlvol aan tafel! De collectie is verkrijgbaar in nougat, storm grey, jeans blue, pale pink, ash green en caramel.</p>",Jollein,drinking_cups_with_straw,"Cutlery & Tableware, Drinkbekers met rietje, Silicone, SS 2022, type-GDP-drinking_cups_with_straw",TRUE,Color,Jeans Blue,Size,One Size,,,703-007-66035,0,,0,deny,manual,14.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/703-007-66035_1_20231030T.jpg?v=1752132868,2,FALSE,,,,,,,,,,,,,,,,,,,
aankleedkussenhoes-pure-knit,Aankleedkussenhoes - Pure Knit,<p>Een zachte aankleedkussenhoes uit de Pure Knit collectie. De gebreide stof geeft een luxe uitstraling en zorg ervoor dat jouw kleintje zacht ligt. Deze kan afwijkend zijn van de gangbare maten. De stof is zacht en rekbaar en het dessin geeft een persoonlijk tintje of het maakt de inrichting van de babykamer helemaal af. De hoes sluit rondom waardoor het goed blijft zitten.</p><p>Let op: dit aankleedkussenhoes is geschikt voor een groot aankleedkussen. Deze kan afwijkend zijn van de gangbare maten.</p><p>Het aankleedkussen is zonder hoes best koud en plastic ligt niet zo lekker. Een losse handdoek glijdt er af en bedekt de randen niet. Een standaard hydrofieldoek is te klein en te dun om het aankleedkussen goed te bedekken.</p><p><strong>Tip</strong> om meerdere hoezen voor het grijpen te hebben liggen. Er zit er altijd wel eentje in de was. Je verschoont meerdere keren per dag het aankleedkussen met een schone kussenhoes.</p><h3>Pure Knit Thema</h3>Deze hoes past in het luxe Pure Knit thema van Jollein. Je combineert deze met de andere items uit de Pure Knit collectie of met de Stargaze collectie <h3>Kleur</h3><p>Verkrijgbaar in de kleuren Biscuit en Nougat. Wist je dat Jollein ook aankleedkussenhoezen verkoopt in het formaat 50x70 cm?</p><h3>Formaat</h3><p>Met het formaat 75x85 cm past deze hoes bij het grotere Jollein aankleedkussen.</p><h3>Wassen</h3><p>Je kunt de hoes uiteraard wassen. De wasinstructies staan op het waslabel.</p>,Jollein,changing_mat_covers_pure_knit,"Aankleedkussenhoezen, Changing mat, Pure Knit, Season 2022/2023, type-GDP-changing_mat_covers_pure_knit",TRUE,Color,Nougat,Size,75x85 cm,,,022-546-67011,0,,0,deny,manual,41.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/022-546-67011_1_20231030T.jpg?v=1752132917,1,FALSE,,,,,,,,,,,,,,,,,,,
baby-badjas-stripe-terry-gots,Baby Badjas - Stripe Terry - GOTS,"Onze kinderbadjasjes zijn niet alleen heerlijk zacht, maar ook milieuvriendelijk met hun GOTS-certificering. Gemaakt van hoogwaardige badstof, bieden ze het ultieme comfort na het badderen. Deze badjasjes zijn voorzien van een handige capuchon, een drukknoopje voor de perfecte pasvorm en een praktische band om ze stevig vast te strikken.

Beschikbaar in de maten 1-2 jaar en 3-4 jaar, passen deze schattige badjasjes perfect bij je kleintje. Kies uit trendy kleuren zoals Olive Green en Wild Rose en geef je kind het plezier van een warme en stijlvolle badjas na het badderen of zwemmen.",Jollein,bathrobes_terry_stripe,"Badjassen, Bathrobes, Season 2022/2023, SS 2024, SS 2025, type-GDP-bathrobes_terry_stripe",TRUE,Color,Olive Green,Size,1-2 Years,,,060-808-67058,0,,0,deny,manual,32.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/060-808-67058_1_20240126T.jpg?v=1752132895,1,FALSE,,,,,,,,,,,,,,,,,,,
baby-badjas-stripe-terry-gots,Baby Badjas - Stripe Terry - GOTS,"Onze kinderbadjasjes zijn niet alleen heerlijk zacht, maar ook milieuvriendelijk met hun GOTS-certificering. Gemaakt van hoogwaardige badstof, bieden ze het ultieme comfort na het badderen. Deze badjasjes zijn voorzien van een handige capuchon, een drukknoopje voor de perfecte pasvorm en een praktische band om ze stevig vast te strikken.

Beschikbaar in de maten 1-2 jaar en 3-4 jaar, passen deze schattige badjasjes perfect bij je kleintje. Kies uit trendy kleuren zoals Olive Green en Wild Rose en geef je kind het plezier van een warme en stijlvolle badjas na het badderen of zwemmen.",Jollein,bathrobes_terry_stripe,"Badjassen, Bathrobes, Season 2022/2023, SS 2024, SS 2025, type-GDP-bathrobes_terry_stripe",TRUE,Color,Wild Rose,Size,1-2 Years,,,060-808-67099,0,,0,deny,manual,32.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/060-808-67099_1_20240126T.jpg?v=1752132896,2,FALSE,,,,,,,,,,,,,,,,,,,
baby-badjas-stripe-terry-gots,Baby Badjas - Stripe Terry - GOTS,"Onze kinderbadjasjes zijn niet alleen heerlijk zacht, maar ook milieuvriendelijk met hun GOTS-certificering. Gemaakt van hoogwaardige badstof, bieden ze het ultieme comfort na het badderen. Deze badjasjes zijn voorzien van een handige capuchon, een drukknoopje voor de perfecte pasvorm en een praktische band om ze stevig vast te strikken.

Beschikbaar in de maten 1-2 jaar en 3-4 jaar, passen deze schattige badjasjes perfect bij je kleintje. Kies uit trendy kleuren zoals Olive Green en Wild Rose en geef je kind het plezier van een warme en stijlvolle badjas na het badderen of zwemmen.",Jollein,bathrobes_terry_stripe,"Badjassen, Bathrobes, Season 2022/2023, SS 2024, SS 2025, type-GDP-bathrobes_terry_stripe",TRUE,Color,Sea Green,Size,1-2 Years,,,060-808-68085,0,,0,deny,manual,32.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/060-808-68085_1_20250108T.jpg?v=1752132895,3,FALSE,,,,,,,,,,,,,,,,,,,
baby-badjas-stripe-terry-gots,Baby Badjas - Stripe Terry - GOTS,"Onze kinderbadjasjes zijn niet alleen heerlijk zacht, maar ook milieuvriendelijk met hun GOTS-certificering. Gemaakt van hoogwaardige badstof, bieden ze het ultieme comfort na het badderen. Deze badjasjes zijn voorzien van een handige capuchon, een drukknoopje voor de perfecte pasvorm en een praktische band om ze stevig vast te strikken.

Beschikbaar in de maten 1-2 jaar en 3-4 jaar, passen deze schattige badjasjes perfect bij je kleintje. Kies uit trendy kleuren zoals Olive Green en Wild Rose en geef je kind het plezier van een warme en stijlvolle badjas na het badderen of zwemmen.",Jollein,bathrobes_terry_stripe,"Badjassen, Bathrobes, Season 2022/2023, SS 2024, SS 2025, type-GDP-bathrobes_terry_stripe",TRUE,Color,Leaf Green,Size,3-4 Years,,,060-809-67001,0,,0,deny,manual,37.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/060-809-67001_1_20231030T.jpg?v=1752132896,4,FALSE,,,,,,,,,,,,,,,,,,,
baby-badjas-stripe-terry-gots,Baby Badjas - Stripe Terry - GOTS,"Onze kinderbadjasjes zijn niet alleen heerlijk zacht, maar ook milieuvriendelijk met hun GOTS-certificering. Gemaakt van hoogwaardige badstof, bieden ze het ultieme comfort na het badderen. Deze badjasjes zijn voorzien van een handige capuchon, een drukknoopje voor de perfecte pasvorm en een praktische band om ze stevig vast te strikken.

Beschikbaar in de maten 1-2 jaar en 3-4 jaar, passen deze schattige badjasjes perfect bij je kleintje. Kies uit trendy kleuren zoals Olive Green en Wild Rose en geef je kind het plezier van een warme en stijlvolle badjas na het badderen of zwemmen.",Jollein,bathrobes_terry_stripe,"Badjassen, Bathrobes, Season 2022/2023, SS 2024, SS 2025, type-GDP-bathrobes_terry_stripe",TRUE,Color,Olive Green,Size,3-4 Years,,,060-809-67058,0,,0,deny,manual,34.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/060-809-67058_1_20240126T.jpg?v=1752132896,5,FALSE,,,,,,,,,,,,,,,,,,,
baby-badjas-stripe-terry-gots,Baby Badjas - Stripe Terry - GOTS,"Onze kinderbadjasjes zijn niet alleen heerlijk zacht, maar ook milieuvriendelijk met hun GOTS-certificering. Gemaakt van hoogwaardige badstof, bieden ze het ultieme comfort na het badderen. Deze badjasjes zijn voorzien van een handige capuchon, een drukknoopje voor de perfecte pasvorm en een praktische band om ze stevig vast te strikken.

Beschikbaar in de maten 1-2 jaar en 3-4 jaar, passen deze schattige badjasjes perfect bij je kleintje. Kies uit trendy kleuren zoals Olive Green en Wild Rose en geef je kind het plezier van een warme en stijlvolle badjas na het badderen of zwemmen.",Jollein,bathrobes_terry_stripe,"Badjassen, Bathrobes, Season 2022/2023, SS 2024, SS 2025, type-GDP-bathrobes_terry_stripe",TRUE,Color,Sea Green,Size,3-4 Years,,,060-809-68085,0,,0,deny,manual,34.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/1013/3190/files/060-809-68085_1_20250108T.jpg?v=1752132896,6,FALSE,,,,,,,,,,,,,,,,,,,
